Temperature vs Time(sec):
26.3125 , 6
26.3125 , 7
26.375 , 8
26.3125 , 9
26.375 , 10
26.375 , 11
26.375 , 12
26.375 , 13
26.375 , 14
26.375 , 15
26.375 , 16
26.375 , 17
26.375 , 18
26.375 , 19
26.375 , 20
26.375 , 21
26.375 , 22
26.375 , 23
26.375 , 24
26.375 , 25
26.4375 , 26
26.4375 , 27
26.4375 , 28
26.375 , 29
26.4375 , 30
26.4375 , 31
26.4375 , 32
26.4375 , 33
26.375 , 34
26.4375 , 35
26.4375 , 36
26.4375 , 37
26.4375 , 38
26.4375 , 39
26.4375 , 40
26.4375 , 41
26.4375 , 42
26.375 , 43
26.4375 , 44
26.4375 , 45
26.4375 , 46
26.375 , 47
26.4375 , 48
26.4375 , 49
26.4375 , 50
26.4375 , 51
26.375 , 52
26.4375 , 53
26.375 , 54
26.375 , 55
26.375 , 56
26.4375 , 57
26.4375 , 58
26.375 , 59
26.4375 , 0
26.375 , 1
26.375 , 2
26.4375 , 3
26.375 , 4
26.375 , 5
26.375 , 6
26.375 , 7
26.375 , 8
26.375 , 9
26.375 , 10
26.375 , 11
26.375 , 12
26.375 , 13
26.375 , 14
26.375 , 15
26.375 , 16
26.375 , 17
26.375 , 18
26.375 , 19
26.375 , 20
26.375 , 21
26.375 , 22
26.375 , 23
26.375 , 24
26.375 , 25
26.375 , 26
26.375 , 27
26.3125 , 28
26.3125 , 29
26.375 , 30
26.375 , 31
26.375 , 32
26.3125 , 33
26.3125 , 34
26.375 , 35
26.3125 , 36
26.3125 , 37
26.3125 , 38
26.3125 , 39
26.375 , 40
26.3125 , 41
26.3125 , 42
26.3125 , 43
26.3125 , 44
26.3125 , 45
26.3125 , 46
26.3125 , 47
26.3125 , 48
26.3125 , 49
26.3125 , 50
26.3125 , 51
26.3125 , 52
26.3125 , 53
26.3125 , 54
26.3125 , 55
26.3125 , 56
26.3125 , 57
26.3125 , 58
26.3125 , 59
26.3125 , 0
26.25 , 1
26.3125 , 2
26.25 , 3
26.25 , 4
26.25 , 5
26.25 , 6
26.25 , 7
26.25 , 8
26.3125 , 9
26.25 , 10
26.25 , 11
26.25 , 12
26.3125 , 13
26.25 , 14
26.25 , 15
26.25 , 16
26.25 , 17
26.3125 , 18
26.25 , 19
26.25 , 20
26.25 , 21
26.25 , 22
26.25 , 23
26.3125 , 24
26.25 , 25
26.25 , 26
26.3125 , 27
26.25 , 28
26.3125 , 29
26.25 , 30
26.3125 , 31
26.25 , 32
26.25 , 33
26.25 , 34
26.25 , 35
26.25 , 36
26.25 , 37
26.25 , 38
26.25 , 39
26.25 , 40
26.3125 , 41
26.3125 , 42
26.3125 , 43
26.25 , 44
26.25 , 45
26.25 , 46
26.25 , 47
26.25 , 48
26.25 , 49
26.25 , 50
26.25 , 51
26.3125 , 52
26.25 , 53
26.3125 , 54
26.3125 , 55
26.3125 , 56
26.3125 , 57
26.3125 , 58
26.3125 , 59
26.3125 , 0
26.3125 , 1
26.3125 , 2
26.3125 , 3
26.3125 , 4
26.3125 , 5
26.3125 , 6
26.3125 , 7
26.3125 , 8
26.375 , 9
26.3125 , 10
26.375 , 11
26.3125 , 12
26.3125 , 13
26.375 , 14
26.3125 , 15
26.3125 , 16
26.3125 , 17
26.3125 , 18
26.375 , 19
26.375 , 20
26.375 , 21
26.375 , 22
26.3125 , 23
26.3125 , 24
26.375 , 25
26.375 , 26
26.375 , 27
26.375 , 28
26.375 , 29
26.375 , 30
26.375 , 31
26.375 , 32
26.375 , 33
26.375 , 34
26.375 , 35
26.375 , 36
26.375 , 37
26.375 , 38
26.375 , 39
26.375 , 40
26.375 , 41
26.375 , 42
26.375 , 43
26.375 , 44
26.375 , 45
26.4375 , 46
26.4375 , 47
26.4375 , 48
26.375 , 49
26.4375 , 50
26.4375 , 51
26.4375 , 52
26.375 , 53
26.4375 , 54
26.4375 , 55
26.4375 , 56
26.4375 , 57
26.4375 , 58
26.4375 , 59
26.4375 , 0
26.4375 , 1
26.4375 , 2
26.4375 , 3
26.4375 , 4
26.4375 , 5
26.4375 , 6
26.4375 , 7
26.4375 , 8
26.4375 , 9
26.4375 , 10
26.4375 , 11
26.4375 , 12
26.4375 , 13
26.4375 , 14
26.4375 , 15
26.4375 , 16
26.4375 , 17
26.4375 , 18
26.4375 , 19
26.4375 , 20
26.4375 , 21
26.375 , 22
26.4375 , 23
26.4375 , 24
26.375 , 25
26.4375 , 26
26.4375 , 27
26.375 , 28
26.375 , 29
26.4375 , 30
26.375 , 31
26.4375 , 32
26.375 , 33
26.375 , 34
26.4375 , 35
26.375 , 36
26.375 , 37
26.375 , 38
26.375 , 39
26.375 , 40
26.375 , 41
26.375 , 42
26.375 , 43
26.375 , 44
26.375 , 45
26.375 , 46
26.375 , 47
26.375 , 48
26.375 , 49
26.375 , 50
26.375 , 51
26.375 , 52
26.3125 , 53
26.375 , 54
26.3125 , 55
26.3125 , 56
26.3125 , 57
26.3125 , 58
26.3125 , 59
26.3125 , 0
26.3125 , 1
26.3125 , 2
26.3125 , 3
26.3125 , 4
26.3125 , 5
26.3125 , 6
26.3125 , 7
26.3125 , 8
26.3125 , 9
26.3125 , 10
26.3125 , 11
26.3125 , 12
26.3125 , 13
26.3125 , 14
26.3125 , 15
26.3125 , 16
26.3125 , 17
26.3125 , 18
26.3125 , 19
26.3125 , 20
26.3125 , 21
26.3125 , 22
26.25 , 23
26.3125 , 24
26.3125 , 25
26.3125 , 26
26.25 , 27
26.3125 , 28
26.3125 , 29
26.3125 , 30
26.3125 , 31
26.3125 , 32
26.3125 , 33
26.25 , 34
26.3125 , 35
26.3125 , 36
26.25 , 37
26.3125 , 38
26.3125 , 39
26.3125 , 40
26.3125 , 41
26.3125 , 42
26.3125 , 43
26.3125 , 44
26.3125 , 45
26.3125 , 46
26.25 , 47
26.3125 , 48
26.3125 , 49
26.25 , 50
26.3125 , 51
26.3125 , 52
26.3125 , 53
26.25 , 54
26.3125 , 55
26.25 , 56
26.25 , 57
26.25 , 58
26.3125 , 59
26.25 , 0
26.25 , 1
26.25 , 2
26.25 , 3
26.3125 , 4
26.25 , 5
26.25 , 6
26.25 , 7
26.25 , 8
26.25 , 9
26.25 , 10
26.25 , 11
26.25 , 12
26.25 , 13
26.25 , 14
26.25 , 15
26.3125 , 16
26.25 , 17
26.25 , 18
26.25 , 19
26.25 , 20
26.25 , 21
26.25 , 22
26.25 , 23
26.3125 , 24
26.25 , 25
26.25 , 26
26.3125 , 27
26.3125 , 28
26.25 , 29
26.3125 , 30
26.3125 , 31
26.3125 , 32
26.3125 , 33
26.3125 , 34
26.3125 , 35
26.3125 , 36
26.3125 , 37
26.3125 , 38
26.3125 , 39
26.3125 , 40
26.3125 , 41
26.3125 , 42
26.3125 , 43
26.3125 , 44
26.3125 , 45
26.3125 , 46
26.3125 , 47
26.3125 , 48
26.3125 , 49
26.3125 , 50
26.3125 , 51
26.3125 , 52
26.3125 , 53
26.3125 , 54
26.3125 , 55
26.3125 , 56
26.3125 , 57
26.3125 , 58
26.3125 , 59
26.3125 , 0
26.3125 , 1
26.3125 , 2
26.3125 , 3
26.3125 , 4
26.3125 , 5
26.375 , 6
26.3125 , 7
26.3125 , 8
26.3125 , 9
26.3125 , 10
26.3125 , 11
26.3125 , 12
26.375 , 13
26.3125 , 14
26.3125 , 15
26.375 , 16
26.375 , 17
26.375 , 18
26.375 , 19
26.375 , 20
26.375 , 21
26.375 , 22
26.375 , 23
26.375 , 24
26.375 , 25
26.375 , 26
26.375 , 27
26.375 , 28
26.375 , 29
26.375 , 30
26.375 , 31
26.375 , 32
26.375 , 33
26.375 , 34
26.375 , 35
26.375 , 36
26.4375 , 37
26.375 , 38
26.375 , 39
26.4375 , 40
26.375 , 41
26.4375 , 42
26.375 , 43
26.4375 , 44
26.4375 , 45
26.4375 , 46
26.4375 , 47
26.4375 , 48
26.4375 , 49
26.4375 , 50
26.4375 , 51
26.4375 , 52
26.4375 , 53
26.4375 , 54
26.375 , 55
26.4375 , 56
26.375 , 57
26.4375 , 58
26.4375 , 59
26.4375 , 0
26.4375 , 1
26.4375 , 2
26.375 , 3
26.4375 , 4
26.4375 , 5
26.4375 , 6
26.375 , 7
26.4375 , 8
26.375 , 9
26.375 , 10
26.4375 , 11
26.375 , 12
26.375 , 13
26.375 , 14
26.375 , 15
26.375 , 16
26.375 , 17
26.375 , 18
26.375 , 19
26.375 , 20
26.375 , 21
26.375 , 22
26.375 , 23
26.375 , 24
26.375 , 25
26.375 , 26
26.375 , 27
26.375 , 28
26.375 , 29
26.375 , 30
26.375 , 31
26.375 , 32
26.375 , 33
26.3125 , 34
26.3125 , 35
26.375 , 36
26.375 , 37
26.375 , 38
26.3125 , 39
26.375 , 40
26.3125 , 41
26.3125 , 42
26.3125 , 43
26.3125 , 44
26.375 , 45
26.3125 , 46
26.3125 , 47
26.3125 , 48
26.3125 , 49
26.3125 , 50
26.3125 , 51
26.3125 , 52
26.3125 , 53
26.3125 , 54
26.3125 , 55
26.3125 , 56
26.3125 , 57
26.3125 , 58
26.3125 , 59
26.3125 , 0
26.3125 , 1
26.3125 , 2
26.3125 , 3
26.3125 , 4
26.25 , 5
26.3125 , 6
26.25 , 7
26.3125 , 8
26.25 , 9
26.25 , 10
26.3125 , 11
26.25 , 12
26.25 , 13
26.25 , 14
26.25 , 15
26.25 , 16
26.25 , 17
26.25 , 18
26.25 , 19
26.25 , 20
26.25 , 21
26.25 , 22
26.25 , 23
26.25 , 24
26.25 , 25
26.25 , 26
26.25 , 27
26.25 , 28
26.25 , 29
26.25 , 30
26.25 , 31
26.25 , 32
26.25 , 33
26.25 , 34
26.25 , 35
26.25 , 36
26.25 , 37
26.25 , 38
26.25 , 39
26.25 , 40
26.25 , 41
26.25 , 42
26.25 , 43
26.25 , 44
26.25 , 45
26.25 , 46
26.25 , 47
26.25 , 48
26.25 , 49
26.25 , 50
26.25 , 51
26.25 , 52
26.25 , 53
26.25 , 54
26.25 , 55
26.25 , 56
26.25 , 57
26.25 , 58
26.25 , 59
26.25 , 0
26.25 , 1
26.25 , 2
26.25 , 3
26.25 , 4
26.25 , 5
26.25 , 6
26.25 , 7
26.25 , 8
26.25 , 9
26.25 , 10
26.25 , 11
26.25 , 12
26.25 , 13
26.25 , 14
26.25 , 15
26.25 , 16
26.3125 , 17
26.3125 , 18
26.3125 , 19
26.3125 , 20
26.3125 , 21
26.3125 , 22
26.3125 , 23
26.3125 , 24
26.3125 , 25
26.3125 , 26
26.3125 , 27
26.3125 , 28
26.3125 , 29
26.3125 , 30
26.3125 , 31
26.3125 , 32
26.3125 , 33
26.3125 , 34
26.3125 , 35
26.3125 , 36
26.3125 , 37
26.3125 , 38
26.3125 , 39
26.3125 , 40
26.3125 , 41
26.3125 , 42
26.3125 , 43
26.375 , 44
26.3125 , 45
26.3125 , 46
26.3125 , 47
26.375 , 48
26.3125 , 49
26.375 , 50
26.375 , 51
26.375 , 52
26.375 , 53
26.375 , 54
26.375 , 55
26.375 , 56
26.375 , 57
26.375 , 58
26.375 , 59
26.375 , 0
26.375 , 1
26.375 , 2
26.375 , 3
26.375 , 4
26.375 , 5
26.375 , 6
26.375 , 7
26.375 , 8
26.375 , 9
26.375 , 10
26.375 , 11
26.375 , 12
26.375 , 13
26.375 , 14
26.375 , 15
26.375 , 16
26.375 , 17
26.375 , 18
26.375 , 19
26.375 , 20
26.375 , 21
26.375 , 22
26.375 , 23
26.375 , 24
26.375 , 25
26.375 , 26
26.375 , 27
26.375 , 28
26.375 , 29
26.375 , 30
26.375 , 31
26.375 , 32
26.375 , 33
26.375 , 34
26.375 , 35
26.375 , 36
26.375 , 37
26.375 , 38
26.4375 , 39
26.375 , 40
26.375 , 41
26.375 , 42
26.375 , 43
26.375 , 44
26.375 , 45
26.375 , 46
26.375 , 47
26.375 , 48
26.375 , 49
26.375 , 50
26.375 , 51
26.375 , 52
26.375 , 53
26.375 , 54
26.375 , 55
26.3125 , 56
26.3125 , 57
26.375 , 58
26.3125 , 59
26.375 , 0
26.3125 , 1
26.3125 , 2
26.3125 , 3
26.3125 , 4
26.3125 , 5
26.3125 , 6
26.3125 , 7
26.3125 , 8
26.3125 , 9
26.3125 , 10
26.3125 , 11
26.3125 , 12
26.3125 , 13
26.3125 , 14
26.3125 , 15
26.3125 , 16
26.3125 , 17
26.3125 , 18
26.3125 , 19
26.3125 , 20
26.3125 , 21
26.3125 , 22
26.3125 , 23
26.3125 , 24
26.25 , 25
26.25 , 26
26.25 , 27
26.25 , 28
26.25 , 29
26.3125 , 30
26.25 , 31
26.25 , 32
26.25 , 33
26.25 , 34
26.25 , 35
26.25 , 36
26.25 , 37
26.25 , 38
26.25 , 39
26.25 , 40
26.25 , 41
26.25 , 42
26.25 , 43
26.25 , 44
26.25 , 45
26.25 , 46
26.25 , 47
26.25 , 48
26.25 , 49
26.25 , 50
26.25 , 51
26.25 , 52
26.25 , 53
26.25 , 54
26.25 , 55
26.25 , 56
26.25 , 57
26.25 , 58
26.25 , 59
26.25 , 0
26.25 , 1
26.25 , 2
26.3125 , 3
26.25 , 4
26.25 , 5
26.25 , 6
26.3125 , 7
26.25 , 8
26.25 , 9
26.3125 , 10
26.25 , 11
26.25 , 12
26.3125 , 13
26.3125 , 14
26.25 , 15
26.25 , 16
26.3125 , 17
26.25 , 18
26.25 , 19
26.25 , 20
26.25 , 21
26.3125 , 22
26.25 , 23
26.25 , 24
26.25 , 25
26.25 , 26
26.3125 , 27
26.3125 , 28
26.3125 , 29
26.3125 , 30
26.3125 , 31
26.3125 , 32
26.3125 , 33
26.3125 , 34
26.3125 , 35
26.3125 , 36
26.3125 , 37
26.3125 , 38
26.3125 , 39
26.3125 , 40
26.3125 , 41
26.3125 , 42
26.3125 , 43
26.3125 , 44
26.3125 , 45
26.3125 , 46
26.3125 , 47
26.375 , 48
26.3125 , 49
26.3125 , 50
26.375 , 51
26.375 , 52
26.3125 , 53
26.375 , 54
26.375 , 55
26.375 , 56
26.375 , 57
26.375 , 58
26.375 , 59
26.375 , 0
26.375 , 1
26.375 , 2
26.375 , 3
26.375 , 4
26.375 , 5
26.375 , 6
26.375 , 7
26.375 , 8
26.375 , 9
26.375 , 10
26.375 , 11
26.375 , 12
26.375 , 13
26.375 , 14
26.375 , 15
26.375 , 16
26.375 , 17
26.4375 , 18
26.375 , 19
26.4375 , 20
26.375 , 21
26.4375 , 22
26.4375 , 23
26.4375 , 24
26.375 , 25
26.4375 , 26
26.4375 , 27
26.375 , 28
26.4375 , 29
26.4375 , 30
26.4375 , 31
26.4375 , 32
26.4375 , 33
26.4375 , 34
26.375 , 35
26.4375 , 36
26.4375 , 37
26.4375 , 38
26.4375 , 39
26.4375 , 40
26.4375 , 41
26.4375 , 42
26.4375 , 43
26.4375 , 44
26.4375 , 45
26.4375 , 46
26.4375 , 47
26.4375 , 48
26.4375 , 49
26.4375 , 50
26.4375 , 51
26.4375 , 52
26.4375 , 53
26.4375 , 54
26.375 , 55
26.4375 , 56
26.4375 , 57
26.4375 , 58
26.375 , 59
26.375 , 0
26.375 , 1
26.375 , 2
26.375 , 3
26.375 , 4
26.375 , 5
26.375 , 6
26.375 , 7
26.375 , 8
26.375 , 9
26.375 , 10
26.375 , 11
26.375 , 12
26.375 , 13
26.375 , 14
26.375 , 15
26.375 , 16
26.375 , 17
26.375 , 18
26.375 , 19
26.375 , 20
26.375 , 21
26.3125 , 22
26.3125 , 23
26.3125 , 24
26.3125 , 25
26.3125 , 26
26.3125 , 27
26.3125 , 28
26.3125 , 29
26.3125 , 30
26.3125 , 31
26.3125 , 32
26.3125 , 33
26.3125 , 34
26.3125 , 35
26.3125 , 36
26.3125 , 37
26.3125 , 38
26.3125 , 39
26.3125 , 40
26.3125 , 41
26.3125 , 42
26.3125 , 43
26.3125 , 44
26.3125 , 45
26.3125 , 46
26.3125 , 47
26.3125 , 48
26.3125 , 49
26.3125 , 50
26.3125 , 51
26.3125 , 52
26.3125 , 53
26.3125 , 54
26.3125 , 55
26.3125 , 56
26.3125 , 57
26.3125 , 58
26.3125 , 59
26.25 , 0
26.3125 , 1
26.3125 , 2
26.3125 , 3
26.3125 , 4
26.3125 , 5
26.3125 , 6
26.3125 , 7
26.3125 , 8
26.3125 , 9
26.3125 , 10
26.3125 , 11
26.3125 , 12
26.3125 , 13
26.3125 , 14
26.3125 , 15
26.25 , 16
26.3125 , 17
26.3125 , 18
26.3125 , 19
26.25 , 20
26.3125 , 21
26.3125 , 22
26.3125 , 23
26.3125 , 24
26.3125 , 25
26.3125 , 26
26.3125 , 27
26.3125 , 28
26.3125 , 29
26.3125 , 30
